battery_nb,datetime,charge_nb,voltage_measured,current_measured,temperature_measured,current_charge,voltage_charge,ambiant_temp,sample_step,total_step,discharge_nb,capacity,end_of_cc_step,rolling_capacity,interpolated_capacity
6.0,2008-05-08 02:02:48.343,91.0,4.196246213470853,0.035645383510702046,24.388193913362688,0.035,4.224,24.0,3468.0,3855.0,0.0,0.0,504.0,1.4416741930284678,1.4416741930284678
6.0,2008-05-08 02:06:32.702,91.0,4.19506182446989,0.028221977053194708,24.382789998401353,0.025,4.219,24.0,3546.0,3855.0,0.0,0.0,504.0,1.4416741930284678,1.4416741930284678
6.0,2008-05-08 02:10:07.312,91.0,4.1963913505570964,0.03288012062344589,24.36127205711449,0.033,4.224,24.0,3623.0,3855.0,0.0,0.0,504.0,1.4416741930284678,1.4416741930284678
6.0,2008-05-08 02:13:37.906,91.0,4.196489845118685,0.031804858731821775,24.34109489477203,0.033,4.224,24.0,3700.0,3855.0,0.0,0.0,504.0,1.4416741930284678,1.4416741930284678
6.0,2008-05-08 02:17:08.640,91.0,4.196645777974619,0.03612325558761035,24.338878717527454,0.033,4.224,24.0,3777.0,3855.0,0.0,0.0,504.0,1.4416741930284678,1.4416741930284678
6.0,2008-05-08 02:18:52.609,91.0,4.196705382631714,0.03384471273095855,24.337188147751608,0.033,4.224,24.0,3815.0,3855.0,0.0,0.0,504.0,1.4416741930284678,1.4416741930284678
6.0,2008-05-08 02:20:39.312,91.0,4.1968939209859855,0.03241463656454443,24.3308596073273,0.032,4.224,24.0,3854.0,3855.0,0.0,0.0,504.0,1.4416741930284678,1.4416741930284678
6.0,2008-05-09 18:26:10.718,92.0,4.198829624349803,0.49385753214725797,27.39298762596921,0.494,4.446,24.0,1351.0,3862.0,0.0,0.0,505.0,1.5463902376915637,1.5463902376915637
6.0,2008-05-09 18:58:03.296,92.0,4.200269350037555,0.20133122345643784,25.38359507396343,0.197,4.305,24.0,2007.0,3862.0,0.0,0.0,0.0,1.5463902376915637,1.5463902376915637
6.0,2008-05-09 19:31:46.515,92.0,4.196426939943226,0.07684993227681397,24.865137753613258,0.08,4.246,24.0,2702.0,3862.0,0.0,0.0,505.0,1.5463902376915637,1.5463902376915637
6.0,2008-05-09 20:05:30.874,92.0,4.196833004813581,0.04368367931839489,24.69583335102964,0.044,4.23,24.0,3398.0,3862.0,0.0,0.0,504.0,1.5463902376915637,1.5463902376915637
6.0,2008-05-09 20:09:12.343,92.0,4.195777516364194,0.03204024960972667,24.691044329766694,0.035,4.224,24.0,3475.0,3862.0,0.0,0.0,504.0,1.5463902376915637,1.5463902376915637
6.0,2008-05-09 20:12:49.421,92.0,4.196949386924433,0.04157221893214164,24.69258198756387,0.043,4.23,24.0,3552.0,3862.0,0.0,0.0,504.0,1.5463902376915637,1.5463902376915637
6.0,2008-05-09 20:16:19.937,92.0,4.195870997612771,0.033540048103767414,24.68495248145334,0.035,4.224,24.0,3629.0,3862.0,0.0,0.0,504.0,1.5463902376915637,1.5463902376915637
6.0,2008-05-09 20:19:53.171,92.0,4.195852888627573,0.033202785661253814,24.68285034985908,0.035,4.224,24.0,3707.0,3862.0,0.0,0.0,504.0,1.5463902376915637,1.5463902376915637
6.0,2008-05-09 20:23:23.874,92.0,4.196290848443986,0.03237965373580821,24.671347461361375,0.033,4.224,24.0,3784.0,3862.0,0.0,0.0,504.0,1.5463902376915637,1.5463902376915637
6.0,2008-05-09 20:25:07.828,92.0,4.196479043742933,0.03221338026538435,24.681959753391062,0.033,4.224,24.0,3822.0,3862.0,0.0,0.0,504.0,1.5463902376915637,1.5463902376915637
6.0,2008-05-09 20:26:54.546,92.0,4.195564077385071,0.01729216342054024,24.683063779536432,0.024,4.219,24.0,3861.0,3862.0,0.0,0.0,504.0,1.5463902376915637,1.5463902376915637
6.0,2008-05-09 22:50:35.453,93.0,4.197960735980985,0.559114604479081,28.43344012015501,0.552,4.473,24.0,1320.0,3773.0,0.0,0.0,505.0,1.51470559175661,1.51470559175661
6.0,2008-05-09 23:21:47.469,93.0,4.200000874829372,0.21996229167366393,25.859965275073954,0.221,4.316,24.0,1961.0,3773.0,0.0,0.0,0.0,1.51470559175661,1.51470559175661
6.0,2008-05-09 23:54:44.484,93.0,4.195957280225778,0.08360672121588315,25.138078921923064,0.08,4.246,24.0,2640.0,3773.0,0.0,0.0,505.0,1.51470559175661,1.51470559175661
6.0,2008-05-10 00:27:42.453,93.0,4.197402443724142,0.05506468868712723,24.89470910046894,0.054,4.235,24.0,3319.0,3773.0,0.0,0.0,504.0,1.51470559175661,1.51470559175661
6.0,2008-05-10 00:31:21.156,93.0,4.19579443969344,0.03359429813384127,24.88415434321463,0.035,4.224,24.0,3395.0,3773.0,0.0,0.0,504.0,1.51470559175661,1.51470559175661
6.0,2008-05-10 00:34:56.906,93.0,4.19839622525817,0.0503740816427118,24.857986259503186,0.053,4.235,24.0,3470.0,3773.0,0.0,0.0,504.0,1.51470559175661,1.51470559175661
6.0,2008-05-10 00:38:26.656,93.0,4.19681024710116,0.04041705719359058,24.838637740124078,0.044,4.23,24.0,3546.0,3773.0,0.0,0.0,504.0,1.51470559175661,1.51470559175661
6.0,2008-05-10 00:41:51.719,93.0,4.195956891917897,0.0349817354941762,24.831246620835717,0.035,4.224,24.0,3621.0,3773.0,0.0,0.0,504.0,1.51470559175661,1.51470559175661
6.0,2008-05-10 00:45:19.578,93.0,4.196163259971359,0.03463779614725805,24.81962650272188,0.035,4.224,24.0,3697.0,3773.0,0.0,0.0,504.0,1.51470559175661,1.51470559175661
6.0,2008-05-10 00:47:00.797,93.0,4.196001777637332,0.0323416250974726,24.813374353856698,0.033,4.224,24.0,3734.0,3773.0,0.0,0.0,504.0,1.51470559175661,1.51470559175661
6.0,2008-05-10 00:48:44.734,93.0,4.195562155394006,0.0197309881115456,24.806622833507408,0.024,4.219,24.0,3772.0,3773.0,0.0,0.0,504.0,1.51470559175661,1.51470559175661
6.0,2008-05-10 03:45:16.312,94.0,4.19912839963731,0.5193933113425666,27.985050655041498,0.518,4.457,24.0,1338.0,3827.0,0.0,0.0,505.0,1.4989786083335404,1.4989786083335404
6.0,2008-05-10 04:16:54.781,94.0,4.200279743677478,0.20867799120881125,25.568302157061996,0.208,4.311,24.0,1989.0,3827.0,0.0,0.0,0.0,1.4989786083335404,1.4989786083335404
6.0,2008-05-10 04:50:20.718,94.0,4.195939090631463,0.07964236037891011,24.88876845549865,0.08,4.246,24.0,2678.0,3827.0,0.0,0.0,505.0,1.4989786083335404,1.4989786083335404
6.0,2008-05-10 05:23:44.249,94.0,4.195657486241152,0.03137068374787133,24.626053408920267,0.036,4.224,24.0,3367.0,3827.0,0.0,0.0,504.0,1.4989786083335404,1.4989786083335404
6.0,2008-05-10 05:27:22.937,94.0,4.197018821415952,0.04474792068130425,24.60699015342933,0.044,4.23,24.0,3443.0,3827.0,0.0,0.0,504.0,1.4989786083335404,1.4989786083335404
6.0,2008-05-10 05:31:02.999,94.0,4.196626841813762,0.04502199860954692,24.59960782854143,0.044,4.23,24.0,3520.0,3827.0,0.0,0.0,504.0,1.4989786083335404,1.4989786083335404
6.0,2008-05-10 05:34:30.859,94.0,4.196071251464947,0.031217290674208746,24.587286957689265,0.035,4.224,24.0,3596.0,3827.0,0.0,0.0,504.0,1.4989786083335404,1.4989786083335404
6.0,2008-05-10 05:38:01.328,94.0,4.196018204028627,0.03466037974716126,24.580554000721094,0.035,4.224,24.0,3673.0,3827.0,0.0,0.0,504.0,1.4989786083335404,1.4989786083335404
6.0,2008-05-10 05:41:29.171,94.0,4.196496709310658,0.03100028540549081,24.568610102429272,0.033,4.219,24.0,3749.0,3827.0,0.0,0.0,504.0,1.4989786083335404,1.4989786083335404
6.0,2008-05-10 05:43:15.874,94.0,4.196422149091816,0.0324106679659094,24.564729587642226,0.033,4.224,24.0,3788.0,3827.0,0.0,0.0,504.0,1.4989786083335404,1.4989786083335404
6.0,2008-05-10 05:44:59.859,94.0,4.195677008468275,0.019230216734356525,24.550543611338618,0.024,4.219,24.0,3826.0,3827.0,0.0,0.0,504.0,1.4989786083335404,1.4989786083335404
6.0,2008-05-10 08:42:07.156,95.0,4.199244722923736,0.49271146994999354,27.560874302543855,0.494,4.446,24.0,1351.0,3864.0,0.0,0.0,505.0,1.4831110745410492,1.4831110745410492
6.0,2008-05-10 09:14:02.562,95.0,4.199866062973655,0.19954383653633945,25.26425958636455,0.197,4.305,24.0,2008.0,3864.0,0.0,0.0,0.0,1.4831110745410492,1.4831110745410492
6.0,2008-05-10 09:47:48.547,95.0,4.196126189184213,0.0817993795672758,24.62430505559687,0.08,4.246,24.0,2704.0,3864.0,0.0,0.0,505.0,1.4831110745410492,1.4831110745410492
6.0,2008-05-10 10:21:28.469,95.0,4.197784650106045,0.053162457695464294,24.39413502686679,0.054,4.235,24.0,3399.0,3864.0,0.0,0.0,504.0,1.4831110745410492,1.4831110745410492
6.0,2008-05-10 10:25:12.844,95.0,4.196065028884588,0.036194841076097876,24.372282977543474,0.035,4.224,24.0,3477.0,3864.0,0.0,0.0,504.0,1.4831110745410492,1.4831110745410492
6.0,2008-05-10 10:28:47.031,95.0,4.196929306420714,0.04412002050091737,24.371198355565387,0.044,4.23,24.0,3554.0,3864.0,0.0,0.0,504.0,1.4831110745410492,1.4831110745410492
6.0,2008-05-10 10:32:17.594,95.0,4.196164046607753,0.03176777522149239,24.346056136649,0.033,4.224,24.0,3631.0,3864.0,0.0,0.0,504.0,1.4831110745410492,1.4831110745410492
6.0,2008-05-10 10:35:48.187,95.0,4.196174411035948,0.034188455542540665,24.32469424095049,0.033,4.224,24.0,3708.0,3864.0,0.0,0.0,504.0,1.4831110745410492,1.4831110745410492
6.0,2008-05-10 10:39:21.578,95.0,4.196583552174264,0.02972786961142406,24.31017050723031,0.033,4.224,24.0,3786.0,3864.0,0.0,0.0,504.0,1.4831110745410492,1.4831110745410492
6.0,2008-05-10 10:41:05.469,95.0,4.196241472036668,0.029644884971072507,24.307213601454944,0.033,4.224,24.0,3824.0,3864.0,0.0,0.0,504.0,1.4831110745410492,1.4831110745410492
6.0,2008-05-10 10:42:52.125,95.0,4.197083043284933,0.031098974793030806,24.31513813812753,0.032,4.224,24.0,3863.0,3864.0,0.0,0.0,504.0,1.4831110745410492,1.4831110745410492
6.0,2008-05-10 13:39:13.812,96.0,4.19932044878381,0.4965140735217815,27.4313886184285,0.494,4.446,24.0,1335.0,3817.0,0.0,0.0,505.0,1.4729664825468278,1.4729664825468278
6.0,2008-05-10 14:10:45.843,96.0,4.200191554443978,0.2036819953491457,25.146169742070022,0.197,4.305,24.0,1984.0,3817.0,0.0,0.0,0.0,1.4729664825468278,1.4729664825468278
6.0,2008-05-10 14:44:06.109,96.0,4.196264481037832,0.07940310966374681,24.500919122392066,0.08,4.246,24.0,2671.0,3817.0,0.0,0.0,505.0,1.4729664825468278,1.4729664825468278
6.0,2008-05-10 15:17:25.625,96.0,4.195837895797958,0.033256881458086265,24.26507998823457,0.035,4.224,24.0,3358.0,3817.0,0.0,0.0,504.0,1.4729664825468278,1.4729664825468278
6.0,2008-05-10 15:21:04.281,96.0,4.1958144791724745,0.03170690243229341,24.247850562163357,0.035,4.224,24.0,3434.0,3817.0,0.0,0.0,504.0,1.4729664825468278,1.4729664825468278
6.0,2008-05-10 15:24:45.734,96.0,4.1959099134275935,0.03587550176440925,24.23362579524081,0.035,4.224,24.0,3511.0,3817.0,0.0,0.0,504.0,1.4729664825468278,1.4729664825468278
6.0,2008-05-10 15:28:16.765,96.0,4.195807267452372,0.03539095784742844,24.210761632484527,0.035,4.224,24.0,3587.0,3817.0,0.0,0.0,504.0,1.4729664825468278,1.4729664825468278
6.0,2008-05-10 15:31:44.656,96.0,4.196444475929667,0.031883392592131105,24.209571493041103,0.033,4.224,24.0,3663.0,3817.0,0.0,0.0,504.0,1.4729664825468278,1.4729664825468278
6.0,2008-05-10 15:35:15.375,96.0,4.1962897240098185,0.0320585227994355,24.180707121215715,0.033,4.224,24.0,3740.0,3817.0,0.0,0.0,504.0,1.4729664825468278,1.4729664825468278
6.0,2008-05-10 15:36:59.437,96.0,4.19646030460462,0.030068909588739968,24.194456550194694,0.033,4.224,24.0,3778.0,3817.0,0.0,0.0,504.0,1.4729664825468278,1.4729664825468278
6.0,2008-05-10 15:38:43.328,96.0,4.19549203253471,0.01867140992911213,24.179980601365866,0.024,4.219,24.0,3816.0,3817.0,0.0,0.0,504.0,1.4729664825468278,1.4729664825468278
6.0,2008-05-10 18:35:04.890,97.0,4.197837069133672,0.47538393240724597,27.343622054234874,0.475,4.435,24.0,1337.0,3822.0,0.0,0.0,505.0,1.4627604396099307,1.4627604396099307
6.0,2008-05-10 19:06:36.906,97.0,4.199788319824136,0.19663851486448602,25.104145423088777,0.197,4.305,24.0,1986.0,3822.0,0.0,0.0,0.0,1.4627604396099307,1.4627604396099307
6.0,2008-05-10 19:39:59.952,97.0,4.1958876527662685,0.08207471774950757,24.478865574405667,0.08,4.246,24.0,2674.0,3822.0,0.0,0.0,505.0,1.4627604396099307,1.4627604396099307
6.0,2008-05-10 20:13:22.796,97.0,4.197066602450577,0.04452692233079274,24.25892559123114,0.044,4.23,24.0,3362.0,3822.0,0.0,0.0,504.0,1.4627604396099307,1.4627604396099307
6.0,2008-05-10 20:17:04.452,97.0,4.195908393269701,0.03623955988673048,24.254592988966674,0.035,4.224,24.0,3439.0,3822.0,0.0,0.0,504.0,1.4627604396099307,1.4627604396099307
6.0,2008-05-10 20:20:43.109,97.0,4.195917954492757,0.03476146619628396,24.235122705102146,0.035,4.224,24.0,3515.0,3822.0,0.0,0.0,504.0,1.4627604396099307,1.4627604396099307
6.0,2008-05-10 20:24:14.984,97.0,4.196014886842997,0.0362310209745319,24.230164967350493,0.033,4.224,24.0,3592.0,3822.0,0.0,0.0,504.0,1.4627604396099307,1.4627604396099307
6.0,2008-05-10 20:27:42.906,97.0,4.196183697520803,0.034074498007297366,24.210633728202495,0.033,4.224,24.0,3668.0,3822.0,0.0,0.0,504.0,1.4627604396099307,1.4627604396099307
6.0,2008-05-10 20:31:13.609,97.0,4.196463720913484,0.030243707064391338,24.206964256918578,0.033,4.224,24.0,3745.0,3822.0,0.0,0.0,504.0,1.4627604396099307,1.4627604396099307
6.0,2008-05-10 20:32:57.546,97.0,4.19659806430747,0.03499219967343286,24.19601013946322,0.033,4.224,24.0,3783.0,3822.0,0.0,0.0,504.0,1.4627604396099307,1.4627604396099307
6.0,2008-05-10 20:34:41.468,97.0,4.1958106084295395,0.019674827569888215,24.203310892130677,0.024,4.219,24.0,3821.0,3822.0,0.0,0.0,504.0,1.4627604396099307,1.4627604396099307
6.0,2008-05-10 23:31:31.171,98.0,4.199216943386643,0.47138736933455366,27.299431747781252,0.471,4.435,24.0,1349.0,3857.0,0.0,0.0,505.0,1.4518364681062514,1.4518364681062514
6.0,2008-05-11 00:03:23.484,98.0,4.200594779102263,0.19542453139676574,25.149248793050933,0.196,4.305,24.0,2005.0,3857.0,0.0,0.0,0.0,1.4518364681062514,1.4518364681062514
6.0,2008-05-11 00:37:03.906,98.0,4.196270016489559,0.08023737684502155,24.542431867014493,0.08,4.246,24.0,2699.0,3857.0,0.0,0.0,505.0,1.4518364681062514,1.4518364681062514
6.0,2008-05-11 01:10:41.265,98.0,4.196134374731077,0.035779378411897246,24.32454888120667,0.035,4.224,24.0,3393.0,3857.0,0.0,0.0,504.0,1.4518364681062514,1.4518364681062514
6.0,2008-05-11 01:14:22.796,98.0,4.195720074281487,0.031376284988890786,24.299671122557086,0.035,4.219,24.0,3470.0,3857.0,0.0,0.0,504.0,1.4518364681062514,1.4518364681062514
6.0,2008-05-11 01:18:02.874,98.0,4.195587958255621,0.034013406519749115,24.305522869139025,0.035,4.224,24.0,3547.0,3857.0,0.0,0.0,504.0,1.4518364681062514,1.4518364681062514
6.0,2008-05-11 01:21:36.249,98.0,4.195927216595833,0.03510927348038623,24.28041999440142,0.035,4.224,24.0,3625.0,3857.0,0.0,0.0,504.0,1.4518364681062514,1.4518364681062514
6.0,2008-05-11 01:25:06.874,98.0,4.196309673972088,0.033027265167861336,24.286137486527462,0.033,4.224,24.0,3702.0,3857.0,0.0,0.0,504.0,1.4518364681062514,1.4518364681062514
6.0,2008-05-11 01:28:37.531,98.0,4.196460986474717,0.03325583239812256,24.277596045189235,0.033,4.224,24.0,3779.0,3857.0,0.0,0.0,504.0,1.4518364681062514,1.4518364681062514
6.0,2008-05-11 01:30:21.531,98.0,4.196690098099689,0.03165263033218587,24.27164194525445,0.033,4.224,24.0,3817.0,3857.0,0.0,0.0,504.0,1.4518364681062514,1.4518364681062514
6.0,2008-05-11 01:32:08.234,98.0,4.196846071541624,0.035841431942670976,24.277737133151142,0.032,4.224,24.0,3856.0,3857.0,0.0,0.0,504.0,1.4518364681062514,1.4518364681062514
6.0,2008-05-11 04:26:15.469,99.0,4.199124744450668,0.5179784329541122,27.64317864500625,0.516,4.457,24.0,1292.0,3694.0,0.0,0.0,505.0,1.4468670644030392,1.4468670644030392
6.0,2008-05-11 04:56:46.297,99.0,4.199611798317241,0.21075215814987144,25.275144750318262,0.21,4.311,24.0,1920.0,3694.0,0.0,0.0,505.0,1.4468670644030392,1.4468670644030392
6.0,2008-05-11 05:29:02.312,99.0,4.196795135626423,0.08988418305955097,24.59645092657183,0.09,4.251,24.0,2585.0,3694.0,0.0,0.0,505.0,1.4468670644030392,1.4468670644030392
6.0,2008-05-11 06:01:19.344,99.0,4.197629767416099,0.05242410008025728,24.35855359702511,0.054,4.235,24.0,3250.0,3694.0,0.0,0.0,0.0,1.4468670644030392,1.4468670644030392
6.0,2008-05-11 06:04:54.375,99.0,4.196736306034337,0.04577396878777061,24.33262134212105,0.044,4.23,24.0,3324.0,3694.0,0.0,0.0,504.0,1.4468670644030392,1.4468670644030392
6.0,2008-05-11 06:08:24.656,99.0,4.196378653927626,0.04361633817133908,24.317091797691937,0.044,4.23,24.0,3397.0,3694.0,0.0,0.0,504.0,1.4468670644030392,1.4468670644030392
6.0,2008-05-11 06:11:57.500,99.0,4.196065060116442,0.03599785681997777,24.30900729487502,0.035,4.224,24.0,3471.0,3694.0,0.0,0.0,504.0,1.4468670644030392,1.4468670644030392
6.0,2008-05-11 06:15:28.797,99.0,4.198472492400576,0.05155523805299505,24.2918305254563,0.051,4.235,24.0,3545.0,3694.0,0.0,0.0,504.0,1.4468670644030392,1.4468670644030392
6.0,2008-05-11 06:18:51.640,99.0,4.19609181401576,0.032637514987574154,24.280547530667754,0.035,4.224,24.0,3619.0,3694.0,0.0,0.0,504.0,1.4468670644030392,1.4468670644030392
6.0,2008-05-11 06:20:32.859,99.0,4.196089291636863,0.03328858820187244,24.277590714230897,0.033,4.224,24.0,3656.0,3694.0,0.0,0.0,504.0,1.4468670644030392,1.4468670644030392
6.0,2008-05-11 06:22:13.969,99.0,4.195375630588888,0.01959284416596794,24.2825153855204,0.025,4.219,24.0,3693.0,3694.0,0.0,0.0,504.0,1.4468670644030392,1.4468670644030392
6.0,2008-05-11 09:19:00.407,100.0,4.199195907084582,0.4617552093091221,27.25418637355834,0.46,4.43,24.0,1349.0,3856.0,0.0,0.0,505.0,1.441380399427779,1.441380399427779
6.0,2008-05-11 09:50:49.469,100.0,4.199153400883578,0.1867126467301338,25.13537394853091,0.186,4.3,24.0,2004.0,3856.0,0.0,0.0,0.0,1.441380399427779,1.441380399427779
6.0,2008-05-11 10:24:29.453,100.0,4.196247000083654,0.07890753778037805,24.527722904024813,0.08,4.246,24.0,2698.0,3856.0,0.0,0.0,505.0,1.441380399427779,1.441380399427779
6.0,2008-05-11 10:58:06.719,100.0,4.196183037411778,0.034620156710880944,24.319250646084623,0.036,4.224,24.0,3392.0,3856.0,0.0,0.0,504.0,1.441380399427779,1.441380399427779
6.0,2008-05-11 11:01:48.235,100.0,4.1956909218580964,0.033893247649141284,24.30118907890284,0.035,4.224,24.0,3469.0,3856.0,0.0,0.0,504.0,1.441380399427779,1.441380399427779
6.0,2008-05-11 11:05:30.532,100.0,4.196027220452407,0.031204088741360696,24.2966511045888,0.035,4.224,24.0,3547.0,3856.0,0.0,0.0,504.0,1.441380399427779,1.441380399427779
6.0,2008-05-11 11:09:01.157,100.0,4.1970450354198015,0.03805217427646973,24.278712546230977,0.044,4.23,24.0,3624.0,3856.0,0.0,0.0,504.0,1.441380399427779,1.441380399427779
6.0,2008-05-11 11:12:31.782,100.0,4.1960976028338575,0.030640771473184492,24.28004364136569,0.033,4.224,24.0,3701.0,3856.0,0.0,0.0,504.0,1.441380399427779,1.441380399427779
6.0,2008-05-11 11:16:02.407,100.0,4.196345346287452,0.03342704037763135,24.27049225583937,0.033,4.224,24.0,3778.0,3856.0,0.0,0.0,504.0,1.441380399427779,1.441380399427779
6.0,2008-05-11 11:17:46.375,100.0,4.196424101689389,0.032039901399402146,24.26046996409334,0.033,4.224,24.0,3816.0,3856.0,0.0,0.0,504.0,1.441380399427779,1.441380399427779
6.0,2008-05-11 11:19:33.047,100.0,4.196174888717758,0.035166046121274844,24.25895932073334,0.033,4.224,24.0,3855.0,3856.0,0.0,0.0,504.0,1.441380399427779,1.441380399427779
6.0,2008-05-11 14:16:12.124,101.0,4.199303662169671,0.4629563142036395,27.246300894847646,0.458,4.43,24.0,1348.0,3853.0,0.0,0.0,505.0,1.431210744960774,1.431210744960774
6.0,2008-05-11 14:48:01.952,101.0,4.199657246320788,0.18717013033704558,25.145974248559213,0.186,4.3,24.0,2003.0,3853.0,0.0,0.0,0.0,1.431210744960774,1.431210744960774
6.0,2008-05-11 15:21:39.265,101.0,4.196314165261423,0.07964989002873675,24.54991540451004,0.08,4.246,24.0,2696.0,3853.0,0.0,0.0,505.0,1.431210744960774,1.431210744960774
6.0,2008-05-11 15:55:18.765,101.0,4.195946552232556,0.0313930153058338,24.338767339171955,0.035,4.224,24.0,3390.0,3853.0,0.0,0.0,504.0,1.431210744960774,1.431210744960774
6.0,2008-05-11 15:59:00.452,101.0,4.196179149000317,0.03117313431258454,24.337519796707,0.033,4.224,24.0,3467.0,3853.0,0.0,0.0,504.0,1.431210744960774,1.431210744960774
6.0,2008-05-11 16:02:41.468,101.0,4.195688427456051,0.03623287501330664,24.319421435697592,0.035,4.224,24.0,3544.0,3853.0,0.0,0.0,504.0,1.431210744960774,1.431210744960774
6.0,2008-05-11 16:06:12.124,101.0,4.196128997054499,0.028347433784708668,24.303989625221128,0.033,4.224,24.0,3621.0,3853.0,0.0,0.0,504.0,1.431210744960774,1.431210744960774
6.0,2008-05-11 16:09:42.765,101.0,4.196331341439453,0.03227237216207889,24.300139104354106,0.033,4.224,24.0,3698.0,3853.0,0.0,0.0,504.0,1.431210744960774,1.431210744960774
6.0,2008-05-11 16:13:13.421,101.0,4.196439707398898,0.033490573223300464,24.29591293547396,0.033,4.224,24.0,3775.0,3853.0,0.0,0.0,504.0,1.431210744960774,1.431210744960774
6.0,2008-05-11 16:14:57.468,101.0,4.196651415410592,0.031582766358141105,24.294840228169086,0.033,4.224,24.0,3813.0,3853.0,0.0,0.0,504.0,1.431210744960774,1.431210744960774
6.0,2008-05-11 16:16:44.140,101.0,4.196727713026813,0.030860127296896665,24.28767593271611,0.033,4.224,24.0,3852.0,3853.0,0.0,0.0,504.0,1.431210744960774,1.431210744960774
6.0,2008-05-11 19:13:27.125,102.0,4.198721902141952,0.45226188993053307,27.27346137351097,0.449,4.424,24.0,1348.0,3853.0,0.0,0.0,505.0,1.4260247179525716,1.4260247179525716
6.0,2008-05-11 19:45:16.156,102.0,4.199980241958644,0.18643965129340964,25.161555546042162,0.186,4.3,24.0,2003.0,3853.0,0.0,0.0,0.0,1.4260247179525716,1.4260247179525716
6.0,2008-05-11 20:18:53.453,102.0,4.196304612088956,0.0794076846153955,24.55566979946519,0.08,4.246,24.0,2696.0,3853.0,0.0,0.0,505.0,1.4260247179525716,1.4260247179525716
6.0,2008-05-11 20:52:32.453,102.0,4.197909075150023,0.05325513978486097,24.341315345082833,0.054,4.235,24.0,3390.0,3853.0,0.0,0.0,504.0,1.4260247179525716,1.4260247179525716
6.0,2008-05-11 20:56:13.969,102.0,4.195916745681206,0.03409634095670256,24.332836142970322,0.035,4.224,24.0,3467.0,3853.0,0.0,0.0,504.0,1.4260247179525716,1.4260247179525716
6.0,2008-05-11 20:59:55.359,102.0,4.197185656766982,0.040158751372485854,24.315109821837048,0.043,4.224,24.0,3544.0,3853.0,0.0,0.0,504.0,1.4260247179525716,1.4260247179525716
6.0,2008-05-11 21:03:25.969,102.0,4.196839578311976,0.04204919731155856,24.315081853288326,0.044,4.224,24.0,3621.0,3853.0,0.0,0.0,504.0,1.4260247179525716,1.4260247179525716
6.0,2008-05-11 21:06:56.562,102.0,4.196042806170758,0.03267738440302722,24.31215617673743,0.033,4.224,24.0,3698.0,3853.0,0.0,0.0,504.0,1.4260247179525716,1.4260247179525716
6.0,2008-05-11 21:10:27.234,102.0,4.196348912698063,0.03458816844183154,24.30858439601783,0.033,4.224,24.0,3775.0,3853.0,0.0,0.0,504.0,1.4260247179525716,1.4260247179525716
6.0,2008-05-11 21:12:11.187,102.0,4.19671188810047,0.032834677231116084,24.293241552999003,0.033,4.224,24.0,3813.0,3853.0,0.0,0.0,504.0,1.4260247179525716,1.4260247179525716
6.0,2008-05-11 21:13:57.953,102.0,4.195451802777048,0.02249157641940827,24.295606092182357,0.024,4.219,24.0,3852.0,3853.0,0.0,0.0,504.0,1.4260247179525716,1.4260247179525716
6.0,2008-05-12 00:07:47.375,103.0,4.198824367220275,0.49433833261719085,27.58165517411218,0.494,4.446,24.0,1291.0,3692.0,0.0,0.0,505.0,1.420487649966195,1.420487649966195
6.0,2008-05-12 00:38:18.453,103.0,4.2001166058788515,0.206343161459122,25.282734995663,0.208,4.311,24.0,1919.0,3692.0,0.0,0.0,505.0,1.420487649966195,1.420487649966195
6.0,2008-05-12 01:10:31.313,103.0,4.195832532555451,0.07966230059879162,24.610666646411666,0.08,4.246,24.0,2583.0,3692.0,0.0,0.0,505.0,1.420487649966195,1.420487649966195
6.0,2008-05-12 01:42:47.188,103.0,4.197712751461504,0.054614636336027686,24.35246329090246,0.054,4.235,24.0,3248.0,3692.0,0.0,0.0,0.0,1.420487649966195,1.420487649966195
6.0,2008-05-12 01:46:22.610,103.0,4.197374756017276,0.054869980389714385,24.34287506493426,0.054,4.235,24.0,3322.0,3692.0,0.0,0.0,504.0,1.420487649966195,1.420487649966195
6.0,2008-05-12 01:49:56.110,103.0,4.195635779114549,0.03804452829474159,24.31684853456232,0.035,4.224,24.0,3396.0,3692.0,0.0,0.0,504.0,1.420487649966195,1.420487649966195
6.0,2008-05-12 01:53:26.110,103.0,4.197012073601071,0.04312957338795726,24.321961424718882,0.044,4.224,24.0,3469.0,3692.0,0.0,0.0,504.0,1.420487649966195,1.420487649966195
6.0,2008-05-12 01:56:58.953,103.0,4.1957956295372085,0.0360379256321696,24.290256093207237,0.035,4.224,24.0,3543.0,3692.0,0.0,0.0,504.0,1.420487649966195,1.420487649966195
6.0,2008-05-12 02:00:21.391,103.0,4.196394565015688,0.032317102339264686,24.28565994475046,0.033,4.224,24.0,3617.0,3692.0,0.0,0.0,504.0,1.420487649966195,1.420487649966195
6.0,2008-05-12 02:02:02.610,103.0,4.196145281390333,0.03204804303652783,24.292750530599324,0.033,4.224,24.0,3654.0,3692.0,0.0,0.0,504.0,1.420487649966195,1.420487649966195
6.0,2008-05-12 02:03:43.781,103.0,4.195425089217904,0.018356751460264022,24.28386525699249,0.024,4.219,24.0,3691.0,3692.0,0.0,0.0,504.0,1.420487649966195,1.420487649966195
