battery_nb,datetime,charge_nb,voltage_measured,current_measured,temperature_measured,current_charge,voltage_charge,ambiant_temp,sample_step,total_step,discharge_nb,capacity,end_of_cc_step,rest_period,cc_capacity,cv_capacity
6.0,2008-05-11 13:16:41.140,101.0,3.300089635477575,-3.762720455293621,26.25389950709891,-3.771,1.493,24.0,1.0,3853.0,,,190.0,0.01598782265855933,0.01432145693311112,0.6857413276137069
6.0,2008-05-11 18:13:53.672,102.0,3.299869457743646,-3.7526750253731245,26.283859020152036,-3.766,1.493,24.0,1.0,3853.0,,,190.0,0.01598947697130707,0.01443557753633775,0.6854908315847251
6.0,2008-05-11 23:10:58.438,103.0,3.2997744701611627,-3.755317908269853,26.29084376477869,-3.763,1.493,24.0,1.0,3692.0,,,190.0,0.015982513614776477,0.014213702964117642,0.6756723762273432
6.0,2008-05-12 04:00:35.218,104.0,3.300219089371757,-3.763354669678761,26.232698832808616,-3.774,1.493,24.0,1.0,3852.0,,,190.0,0.015580828546695962,0.014034715824018381,0.677164922878253
6.0,2008-05-12 16:11:13.640,105.0,3.3087416652324673,-3.7551825062891337,25.094483445941197,-3.766,1.493,24.0,1.0,3574.0,,,190.0,0.03930756658826919,0.01403911670383207,0.6524768397947669
6.0,2008-05-12 20:23:54.297,106.0,3.3025322242204087,-3.760096811017353,27.01957552282507,-3.763,1.493,24.0,1.0,3771.0,,,190.0,0.013593749668941309,0.011489456069589022,0.7635479163677765
6.0,2008-05-13 01:16:54.343,107.0,3.305263677487701,-3.7538021792064638,26.83459320555689,-3.756,1.488,24.0,1.0,3531.0,,,190.0,0.015763086289233574,0.013591383028086447,0.69146750502634
6.0,2008-05-13 05:58:53.327,108.0,3.3014087695778023,-3.7552040488098104,26.680989756121697,-3.764,1.493,24.0,1.0,3696.0,,,190.0,0.015170347376688443,0.013499408544103675,0.7079830924899753
6.0,2008-05-13 10:47:04.375,109.0,3.302169236500692,-3.751361742414546,26.44927177614465,-3.755,1.488,24.0,1.0,3851.0,,,190.0,0.015503957251037887,0.013631691917196815,0.5978656375259108
6.0,2008-05-13 15:43:43.827,110.0,3.30216118095718,-3.7523421815899587,26.514250736096376,-3.756,1.488,24.0,1.0,3572.0,,,190.0,0.015959815905889616,0.013554279471882959,0.5905454982729462
6.0,2008-05-13 20:27:31.640,111.0,3.303253571552704,-3.752726383746223,26.817598151045097,-3.755,1.488,24.0,1.0,3822.0,,,190.0,0.01526792851599667,0.013480159516241817,0.607655371645193
6.0,2008-05-14 01:22:37.234,112.0,3.303313630472931,-3.752396012919458,26.86793519676157,-3.758,1.488,24.0,1.0,3850.0,,,190.0,0.01587565846096968,0.01301979682482034,0.6172049719725715
6.0,2008-05-14 06:19:00.094,113.0,3.301747522279584,-3.7534948764970397,26.494567980162458,-3.76,1.488,24.0,1.0,3848.0,,,190.0,0.015944938747564148,0.013111301474656436,0.6235717806052384
6.0,2008-05-14 11:15:15.139,114.0,3.3021979348725896,-3.7495282804531564,26.52569415517706,-3.753,1.488,24.0,1.0,3557.0,,,190.0,0.015937931455356248,0.012724943223501858,0.6075361172399615
6.0,2008-05-14 15:58:15.890,115.0,3.3024101704423128,-3.75004525139233,26.79189726041543,-3.756,1.488,24.0,1.0,3849.0,,,190.0,0.01522573053955543,0.013028644658636467,0.6370330762272974
6.0,2008-05-14 20:54:33.218,116.0,3.3022283025983,-3.7486346943162476,26.99528531770012,-3.758,1.488,24.0,1.0,3847.0,,,190.0,0.01593997849926036,0.012905666888494477,0.6265827085015693
6.0,2008-05-15 01:50:40.546,117.0,3.3021701395111345,-3.7574002083853717,26.787851574797433,-3.761,1.488,24.0,1.0,3846.0,,,190.0,0.015931012034502968,0.012825330449464515,0.6220146236933732
6.0,2008-05-15 06:46:40.984,118.0,3.3006994767472846,-3.7553916796956957,26.574086105975958,-3.766,1.493,24.0,1.0,3843.0,,,190.0,0.015924834140285126,0.012715927447273933,0.6292217892072989
6.0,2008-05-15 11:42:31.327,119.0,3.301645636776092,-3.7468249398162885,26.475819236485446,-3.756,1.488,24.0,1.0,3735.0,,,190.0,0.015915782494112535,0.01253412855784434,0.6188763326705858
6.0,2008-05-15 16:33:26.624,120.0,3.302014761306187,-3.74663240885026,26.771139628621402,-3.753,1.488,24.0,1.0,3622.0,,,190.0,0.01565123053803158,0.012625731640802388,0.6227147554561481
6.0,2008-05-15 21:19:15.703,121.0,3.303240846755316,-3.7548981889793307,27.14486754457351,-3.761,1.488,24.0,1.0,3602.0,,,190.0,0.015376661247523663,0.012369940190019564,0.6326235374517042
6.0,2008-05-16 18:44:01.390,122.0,3.305883574157327,-3.7524398308967344,26.087602946723397,-3.761,1.488,24.0,1.0,3678.0,,,190.0,0.06911860957848749,0.01232536799071346,0.6886505557420581
6.0,2008-05-16 23:00:34.984,123.0,3.304878852070063,-3.765024779245602,27.19228629585408,-3.774,1.493,24.0,1.0,3811.0,,,190.0,0.013802611809060578,0.012107081904376975,0.723561809319667
6.0,2008-05-17 03:54:51.609,124.0,3.304375893859719,-3.7581799935246383,26.74053540186556,-3.769,1.493,24.0,1.0,3782.0,,,190.0,0.015831750579699207,0.012203604484032305,0.6362121507602075
6.0,2008-05-17 08:47:49.250,125.0,3.3018889696032825,-3.7612193870723996,26.428360589021533,-3.769,1.493,24.0,1.0,3843.0,,,190.0,0.01576092985445942,0.012222862327891283,0.6337793156278984
6.0,2008-05-17 13:43:34.749,126.0,3.3019673787364305,-3.7605697616352387,26.367888199867167,-3.768,1.493,24.0,1.0,3811.0,,,190.0,0.015911439138584053,0.011875609925242748,0.6336568690598996
6.0,2008-05-17 18:37:58.062,127.0,3.3015267018387213,-3.761798186882574,26.316090467595636,-3.769,1.493,24.0,1.0,3832.0,,,190.0,0.01583774735132895,0.011976672789089638,0.6360350823571687
6.0,2008-05-17 23:32:53.015,128.0,3.3013445572178473,-3.751114478494223,26.31615622359956,-3.766,1.493,24.0,1.0,3820.0,,,190.0,0.01586611724582134,0.011996838198481826,0.6346106476946874
6.0,2008-05-18 04:27:22.234,129.0,3.2997787610882314,-3.7559372442334014,26.234962736956323,-3.763,1.488,24.0,1.0,3841.0,,,190.0,0.01584304294541467,0.01208462828046587,0.6356494005778587
6.0,2008-05-18 09:22:53.515,130.0,3.299793545481923,-3.764214981537595,26.10496504124358,-3.774,1.493,24.0,1.0,3585.0,,,190.0,0.015898690618991997,0.011661967651731641,0.6227192262697655
6.0,2008-05-18 14:06:42.452,131.0,3.2986596717827004,-3.7643913523639103,26.058952284997275,-3.769,1.493,24.0,1.0,3762.0,,,190.0,0.015268936346635401,0.011802717083480472,0.6249984805912563
6.0,2008-05-18 18:58:15.093,132.0,3.298883819023501,-3.7711630585050364,26.09842604255784,-3.78,1.493,24.0,1.0,3837.0,,,190.0,0.015684714904021582,0.011631842162724124,0.6413134403376999
6.0,2008-05-18 23:53:36.250,133.0,3.2994453060638134,-3.767879659334081,26.091821309871467,-3.772,1.493,24.0,1.0,3834.0,,,190.0,0.015889612970071614,0.011424024619462465,0.6358673695874528
6.0,2008-05-19 04:48:57.922,134.0,3.2999025261115977,-3.7623165002978114,25.98443990937038,-3.771,1.493,24.0,1.0,3808.0,,,190.0,0.01589007474300662,0.011423676417625804,0.6237621967813125
6.0,2008-05-19 17:58:15.187,135.0,3.307842656052423,-3.7745278082743177,25.070491372284074,-3.782,1.493,24.0,1.0,3835.0,,,190.0,0.04246272476289885,1.0,0.0
6.0,2008-05-19 22:08:39.797,136.0,3.3055297993253854,-3.773416650845095,28.065668927704557,-3.776,1.493,24.0,1.0,3824.0,,,190.0,0.013471763605856413,1.0,0.0
6.0,2008-05-20 02:38:37.828,137.0,3.3010107898362406,-3.7775445664037823,26.39331645708772,-3.782,1.499,24.0,1.0,3838.0,,,190.0,0.014523907410064818,1.0,0.0
6.0,2008-05-20 07:33:53.328,138.0,3.299499283842209,-3.7738067195182934,26.144635536222406,-3.78,1.493,24.0,1.0,3834.0,,,190.0,0.015884540640958355,1.0,0.0
6.0,2008-05-20 12:29:01.171,139.0,3.300640608510676,-3.7659976981313297,25.995740350043718,-3.777,1.493,24.0,1.0,3725.0,,,190.0,0.01587767501889362,1.0,0.0
6.0,2008-05-20 17:19:05.844,140.0,3.3014523020307163,-3.7664642206897034,26.38075347779402,-3.772,1.493,24.0,1.0,3793.0,,,190.0,0.015605838706843757,1.0,0.0
6.0,2008-05-20 22:12:18.453,141.0,3.3017135841297534,-3.7695784683360736,26.465444822027887,-3.777,1.493,24.0,1.0,3700.0,,,190.0,0.015774350858908284,1.0,0.0
6.0,2008-05-21 03:01:09.172,142.0,3.2997696570652626,-3.772696541391716,26.165773502923734,-3.784,1.493,24.0,1.0,3609.0,,,190.0,0.015539528113376937,1.0,0.0
6.0,2008-05-21 07:45:47.827,143.0,3.298725121814035,-3.7717136551873143,25.843617594086933,-3.782,1.493,24.0,1.0,3805.0,,,190.0,0.015313515816116204,1.0,0.0
6.0,2008-05-21 12:39:27.889,144.0,3.299455252020041,-3.7729149181527832,25.776889071489045,-3.782,1.493,24.0,1.0,3774.0,,,190.0,0.015798966494606752,1.0,0.0
6.0,2008-05-21 17:31:43.218,145.0,3.3003894787191608,-3.763320626966718,26.11613841655357,-3.771,1.493,24.0,1.0,3764.0,,,190.0,0.01572299094877794,1.0,0.0
6.0,2008-05-21 22:23:23.890,146.0,3.300733298984257,-3.768968092746883,26.055338413419644,-3.78,1.499,24.0,1.0,3528.0,,,190.0,0.01569191587186825,1.0,0.0
6.0,2008-05-22 03:04:13.515,147.0,3.2987609244400855,-3.7650021548950647,25.73367506548309,-3.78,1.493,24.0,1.0,3717.0,,,190.0,0.015108156873777647,1.0,0.0
6.0,2008-05-22 07:53:45.172,148.0,3.299608040225267,-3.76625461075654,25.494009698812327,-3.777,1.493,24.0,1.0,3741.0,,,190.0,0.015576235026800752,1.0,0.0
6.0,2008-05-22 12:44:27.155,149.0,3.2991534317207654,-3.7680620418827333,25.5371015182163,-3.779,1.493,24.0,1.0,3827.0,,,190.0,0.015639292586853586,1.0,0.0
6.0,2008-05-22 17:39:05.500,150.0,3.2994126295802615,-3.7693140171606307,25.876079714237665,-3.779,1.493,24.0,1.0,3548.0,,,190.0,0.015851225741152265,1.0,0.0
6.0,2008-05-22 22:20:46.875,151.0,3.3001197034334897,-3.774311795673955,25.81755239428248,-3.784,1.499,24.0,1.0,3737.0,,,190.0,0.015154558328897151,1.0,0.0
6.0,2008-05-23 17:13:00.327,152.0,3.3269496018541194,-3.8207854425526673,24.209129097937037,-3.829,1.504,24.0,1.0,3821.0,,,190.0,0.06091229032060024,1.0,0.0
6.0,2008-05-23 21:36:03.219,153.0,3.30255370190612,-3.7795049535926117,26.132886747164456,-3.784,1.499,24.0,1.0,3828.0,,,190.0,0.01415167448877291,1.0,0.0
6.0,2008-05-24 02:30:37.062,154.0,3.302315430096961,-3.783566014109638,26.041211012572614,-3.793,1.499,24.0,1.0,3750.0,,,190.0,0.015847189038718484,1.0,0.0
6.0,2008-05-24 07:21:27.671,155.0,3.3012187343323354,-3.778045283866205,25.84258802067983,-3.79,1.499,24.0,1.0,3563.0,,,190.0,0.01564702705935331,1.0,0.0
6.0,2008-05-24 12:03:58.422,156.0,3.3007794733708193,-3.7844105060535296,25.70944308040144,-3.793,1.499,24.0,1.0,3690.0,,,190.0,0.015198831145283252,1.0,0.0
6.0,2008-05-24 16:52:10.343,157.0,3.3001076045445026,-3.783966177604957,25.672763788647575,-3.798,1.499,24.0,1.0,3730.0,,,190.0,0.015504740023411206,1.0,0.0
6.0,2008-05-24 21:42:13.219,158.0,3.3009241894129024,-3.7904069692079725,25.60346335408533,-3.8,1.499,24.0,1.0,3629.0,,,190.0,0.015604227433126852,1.0,0.0
6.0,2008-05-25 02:27:39.734,159.0,3.300976187109429,-3.7852383299729215,25.616962659913643,-3.8,1.499,24.0,1.0,3740.0,,,190.0,0.015356429316445082,1.0,0.0
6.0,2008-05-25 07:18:08.484,160.0,3.301620255727303,-3.7829070124674815,25.545667833326352,-3.79,1.499,24.0,1.0,3824.0,,,190.0,0.01562742726404013,1.0,0.0
6.0,2008-05-25 12:12:19.063,161.0,3.301302176469802,-3.7878786914446536,25.577746098764248,-3.8,1.499,24.0,1.0,3634.0,,,190.0,0.015826329455106886,1.0,0.0
6.0,2008-05-25 16:57:51.843,162.0,3.301915384586722,-3.7843489852839536,25.60035855360541,-3.793,1.499,24.0,1.0,3640.0,,,190.0,0.015362046806615591,1.0,0.0
6.0,2008-05-25 21:43:43.500,163.0,3.3017323661121236,-3.7858512135022657,25.63313098175249,-3.795,1.499,24.0,1.0,3726.0,,,190.0,0.015378972802138121,1.0,0.0
6.0,2008-05-26 02:33:41.515,164.0,3.303220076248094,-3.78787942201836,25.607471955621907,-3.797,1.499,24.0,1.0,3685.0,,,190.0,0.015599868834608283,1.0,0.0
6.0,2008-05-26 07:21:47.438,165.0,3.302289699470916,-3.7928876825609925,25.542142786794383,-3.805,1.504,24.0,1.0,3594.0,,,190.0,0.015499361937849723,1.0,0.0
6.0,2008-05-26 12:05:09.562,166.0,3.3018242995261127,-3.7913311497766347,25.52188295831598,-3.801,1.499,24.0,1.0,3643.0,,,190.0,0.015244894564681402,1.0,0.0
6.0,2008-05-26 16:51:15.859,167.0,3.304408100521819,-3.790433217834476,25.602447435253904,-3.797,1.499,24.0,1.0,3736.0,,,190.0,0.015392099706542942,1.0,0.0
6.0,2008-05-26 21:41:35.952,168.0,3.303560314065407,-3.7931687120611355,25.66828809317772,-3.8,1.499,24.0,1.0,3492.0,,,190.0,0.015619664995499655,1.0,0.0
6.0,2008-05-27 17:54:02.249,169.0,3.3144498387779717,-3.8054224311359532,24.682706514079438,-3.813,1.499,24.0,1.0,3604.0,,,190.0,0.06522771082812942,1.0,0.0
7.0,2008-04-02 13:08:20.453,1.0,3.6448995932335473,-2.2618666203475337,24.44105310286306,-2.2697,2.576,24.0,1.0,789.0,,,190.0,0.0,0.9348543044412011,0.36263322331803594
7.0,2008-04-02 16:37:54.500,2.0,2.905049544912642,-2.258223670085453,30.572626110405487,-2.2691,1.828,24.0,1.0,940.0,,,190.0,0.011274474928329455,0.9396734494198683,0.24218089801047665
7.0,2008-04-02 20:55:43.359,3.0,2.951646252509994,-2.259445364927154,30.647443381197384,-2.2691,1.879,24.0,1.0,937.0,,,190.0,0.013870097906057092,0.9337793032794528,0.2402371146634016
7.0,2008-04-03 01:12:41.186,4.0,2.9467994849709904,-2.258309855573535,30.781625515455616,-2.2691,1.879,24.0,1.0,933.0,,,190.0,0.013824340243107167,0.9278910472190554,0.2830242807409916
7.0,2008-04-03 05:27:51.625,5.0,2.939284531221614,-2.2598866834853135,30.879987942707906,-2.2691,1.866,24.0,1.0,937.0,,,190.0,0.013728051171370482,0.9238203100688447,0.32134163492623713
7.0,2008-04-03 09:44:37.563,6.0,2.9488986408910622,-2.2568227959927976,30.80846140330261,-2.2691,1.879,24.0,1.0,952.0,,,190.0,0.013813680013157102,0.9179183982451207,0.3026381526168627
7.0,2008-04-03 14:06:45.734,7.0,3.0030807978827,-2.2585172923121335,30.41182720563505,-2.2691,1.93,24.0,1.0,952.0,,,190.0,0.014102609096973983,0.9104812788000323,0.2725037793194854
7.0,2008-04-03 18:28:49.656,8.0,2.9992763559263356,-2.2581337056618764,30.503120260246526,-2.2691,1.917,24.0,1.0,920.0,,,190.0,0.014098799246098567,0.9045723865055325,0.2907149720154108
7.0,2008-04-03 22:38:29.953,9.0,2.9911876187954594,-2.257178725012606,31.062703295593824,-2.2691,1.917,24.0,1.0,921.0,,,190.0,0.013432030510576981,0.8948334617843982,0.36521710343098174
7.0,2008-04-04 02:48:08.672,10.0,2.9850080368215393,-2.256867952684998,31.215630974100744,-2.2691,1.904,24.0,1.0,921.0,,,190.0,0.013430615602438264,0.8828546186471485,0.38573100807652594
7.0,2008-04-04 06:58:02.796,11.0,2.978122589808053,-2.2593801599662027,31.202001073299016,-2.2691,1.892,24.0,1.0,920.0,,,190.0,0.013444428441397028,0.8679497312124715,0.38781044152114197
7.0,2008-04-04 11:06:52.875,12.0,2.967811398996865,-2.258173949367288,31.359500826337296,-2.2691,1.892,24.0,1.0,913.0,,,190.0,0.01338700271785831,0.8406299061802701,0.42243993539344216
7.0,2008-04-04 15:06:02.469,13.0,3.4918452502663575,-2.259349558224372,30.209660468911913,-2.2697,2.411,24.0,1.0,897.0,,,190.0,0.012866512888388821,0.8265107961206556,0.0
7.0,2008-04-04 19:05:21.765,14.0,3.0148726955046894,-2.257250955728727,31.73207402657864,-2.2691,1.93,24.0,1.0,912.0,,,190.0,0.012875212152496443,0.8063320534928198,0.49736516207858195
7.0,2008-04-04 23:10:27.921,15.0,3.002645300353557,-2.2577026727640215,31.76952298178606,-2.2691,1.93,24.0,1.0,951.0,,,190.0,0.013186222949071352,0.7542955284881288,0.5641350715006028
7.0,2008-04-05 03:28:59.734,16.0,2.9902562041660516,-2.2587594242447993,31.723675650297093,-2.2691,1.917,24.0,1.0,911.0,,,190.0,0.013908612458775994,0.7265165169400725,0.6294313031878342
7.0,2008-04-05 07:33:15.265,17.0,3.0484265884792863,-2.259076929798671,31.345552762641308,-2.2691,1.968,24.0,1.0,914.0,,,190.0,0.013140830221237054,0.6232883518443285,0.6171915413321487
7.0,2008-04-05 11:38:24.624,18.0,3.040816842807257,-2.2573066258252825,31.527961050225276,-2.2691,1.955,24.0,1.0,911.0,,,190.0,0.013189094907733146,0.48059858659160176,0.6602628901927395
7.0,2008-04-05 15:42:14.031,19.0,3.028214472456539,-2.2555994965654356,31.853199936176654,-2.2691,1.942,24.0,1.0,913.0,,,190.0,0.013117406228704843,0.13536698006238554,0.80316424138006
7.0,2008-04-05 19:46:38.657,20.0,3.0748162871179514,-2.2572421269163248,31.63506694703174,-2.2691,1.993,24.0,1.0,922.0,,,190.0,0.013148985220933902,0.0,0.7688830686552048
7.0,2008-04-18 17:34:25.406,21.0,3.271506410443981,-2.2565961562150756,24.220877501284324,-2.2691,2.183,24.0,1.0,933.0,,,190.0,1.0,0.0,0.8349944839844499
7.0,2008-04-18 22:54:00.843,22.0,2.9686635921177515,-2.257614950089563,25.60203667674848,-2.2691,1.892,24.0,1.0,927.0,,,190.0,0.01719358800680966,0.0,0.6618185987303548
7.0,2008-04-19 04:12:08.827,23.0,2.9578028920213355,-2.257687343623163,26.02821570827674,-2.2691,1.892,24.0,1.0,924.0,,,190.0,0.017115173582566836,0.0,0.7113527387908501
7.0,2008-04-19 09:29:55.234,24.0,3.0136515578797805,-2.2566610651846633,25.581232379761854,-2.2691,1.942,24.0,1.0,914.0,,,190.0,0.017095826641559814,0.0,0.7251097974188448
7.0,2008-04-19 14:43:43.765,25.0,2.9931887426126202,-2.25873311675073,25.35516277520732,-2.2691,1.93,24.0,1.0,950.0,,,190.0,0.01688253596449687,0.0,0.7858379605818815
7.0,2008-04-19 20:09:50.265,26.0,2.983016469304486,-2.25410399402555,25.261425764952527,-2.2691,1.917,24.0,1.0,916.0,,,190.0,0.01754423326755167,0.0,0.8372057816383747
7.0,2008-04-20 01:22:56.468,27.0,3.042010563367481,-2.252053665117908,25.193015740386542,-2.2691,1.968,24.0,1.0,915.0,,,190.0,0.016844582712471776,0.0,0.8890834711799623
7.0,2008-04-20 06:35:42.265,28.0,3.028783313945245,-2.2596917073338147,25.132389327889253,-2.2691,1.955,24.0,1.0,942.0,,,190.0,0.016826285744487843,0.0,0.891881334696303
7.0,2008-04-20 11:57:11.265,29.0,3.0803594727149934,-2.2556992275076393,24.995825821488072,-2.2691,2.006,24.0,1.0,939.0,,,190.0,0.017295413870534033,0.0,0.9251979739132938
7.0,2008-04-20 17:17:46.562,30.0,3.076762082909564,-2.258604715115658,24.99642057705283,-2.2691,2.006,24.0,1.0,918.0,,,190.0,0.01724726126484741,0.0,1.0
7.0,2008-04-20 22:31:20.562,31.0,3.0701709984672556,-2.2587445007906664,25.0590589592384,-2.2691,2.006,24.0,1.0,949.0,,,190.0,0.016869506794557898,0.0,1.0
7.0,2008-04-21 17:51:28.875,32.0,3.1653143081581017,-2.255353130255427,23.97028268430162,-2.2691,2.094,24.0,1.0,941.0,,,190.0,0.062414048533603335,0.0,1.0
7.0,2008-04-22 14:15:43.718,33.0,3.9949090644351544,-2.2554191695406485,23.649936957093914,-2.2691,2.919,24.0,1.0,582.0,,,190.0,0.06586302610192855,0.042472655587207024,0.008620769598487621
7.0,2008-04-22 17:04:55.718,34.0,3.0402563294989644,-2.2565646173008194,25.872465373602324,-2.2691,1.968,24.0,1.0,3659.0,,,190.0,0.009102755021704677,0.0,0.9204244800763308
7.0,2008-04-22 21:56:23.968,35.0,3.0807107007217356,-2.2557644289288383,26.020298737674576,-2.2691,2.006,24.0,1.0,3666.0,,,190.0,0.015680777729346614,0.0,0.9880264696458015
7.0,2008-04-23 02:47:57.953,36.0,3.1268493749691935,-2.2571525119254,25.720625515058515,-2.2691,2.056,24.0,1.0,3850.0,,,190.0,0.015685919996884977,0.0,1.0
7.0,2008-04-23 07:47:57.218,37.0,3.1436144259571974,-2.254738979525141,25.344141203417745,-2.2691,2.069,24.0,1.0,3623.0,,,190.0,0.016138977528146494,0.0,1.0
7.0,2008-04-23 12:37:20.046,38.0,3.176248697225785,-2.2582134852820483,25.412143011517266,-2.2691,2.094,24.0,1.0,3819.0,,,190.0,0.015568318535066449,0.0,1.0
7.0,2008-04-23 17:35:45.328,39.0,3.172777675647531,-2.2573390854177324,25.82557663078353,-2.2691,2.094,24.0,1.0,3780.0,,,190.0,0.0160547080024171,0.0,1.0
7.0,2008-04-23 22:32:09.233,40.0,3.187461231001114,-2.255795255095618,25.508650988281023,-2.2691,2.107,24.0,1.0,3605.0,,,190.0,0.015945875743131298,0.0,1.0
7.0,2008-04-24 03:20:25.921,41.0,3.2205895780370075,-2.2571041486474606,25.330992078242776,-2.2691,2.145,24.0,1.0,3826.0,,,190.0,0.015509014337161056,0.0,1.0
7.0,2008-04-24 08:18:44.203,42.0,3.2327489336695137,-2.2573078069144445,25.17695069042083,-2.2691,2.158,24.0,1.0,3847.0,,,190.0,0.016048431477086924,0.0,1.0
7.0,2008-04-24 13:17:58.734,43.0,3.245290824706756,-2.2617411195901895,25.50488959026262,-2.2691,2.171,24.0,1.0,3789.0,,,190.0,0.01609886694470078,0.0,1.0
7.0,2008-04-24 18:14:31.499,44.0,3.2414914530804664,-2.254744158645107,26.055409042253217,-2.2691,2.158,24.0,1.0,3696.0,,,190.0,0.015953820030906344,0.0,1.0
7.0,2008-04-24 23:06:36.718,45.0,3.252050457945784,-2.258807162947582,26.023775758234677,-2.2691,2.171,24.0,1.0,3666.0,,,190.0,0.015713925852908216,0.0,1.0
7.0,2008-04-25 17:02:38.219,46.0,3.231006913482485,-2.2585848300420186,23.736879001005857,-2.2691,2.158,24.0,1.0,3900.0,,,190.0,0.057888842340084866,0.0,1.0
7.0,2008-04-25 21:32:23.031,47.0,3.2474350465338744,-2.255500726606694,25.351684828510717,-2.2691,2.171,24.0,1.0,3882.0,,,190.0,0.014512054640302021,0.9610187239686304,1.0
7.0,2008-04-26 02:32:43.593,48.0,3.2693701972960967,-2.257720008282533,25.12982789649025,-2.2691,2.196,24.0,1.0,3719.0,,,190.0,0.016158073408140315,0.0,1.0
7.0,2008-04-26 07:25:25.578,49.0,3.2934805592161784,-2.25837582999649,25.062164526764995,-2.2691,2.209,24.0,1.0,3895.0,,,190.0,0.015746891957235245,0.0,1.0
7.0,2008-04-28 17:20:50.453,50.0,3.3430878237065715,-2.2576031377754036,23.929285455102857,-2.2691,2.259,24.0,1.0,3585.0,,,190.0,0.18697309427271375,0.0,1.0
7.0,2008-04-29 13:44:49.093,51.0,3.1344560632568843,-2.2571010001007035,27.935951874458294,-2.2691,2.056,24.0,1.0,3642.0,,,190.0,0.06584849773908215,0.0,0.9819340632939436
7.0,2008-04-29 18:34:13.156,52.0,3.193020262146675,-2.25901127149411,27.16641859765048,-2.2691,2.107,24.0,1.0,3752.0,,,190.0,0.015569425893463986,0.0,1.0
7.0,2008-04-29 23:28:22.781,53.0,3.2375198160016345,-2.2578275276481437,26.38316380206921,-2.2691,2.145,24.0,1.0,3523.0,,,190.0,0.015825474054369033,0.0,1.0
7.0,2008-04-30 04:11:55.578,54.0,3.26482214302538,-2.25924764393366,26.07012351970832,-2.2691,2.171,24.0,1.0,3830.0,,,190.0,0.01525446447251697,0.0,1.0
7.0,2008-04-30 09:09:34.781,55.0,3.2886027935743436,-2.2568491012736267,25.83949608950862,-2.2691,2.196,24.0,1.0,3598.0,,,190.0,0.01601339142946151,0.0,1.0
7.0,2008-04-30 13:56:32.405,56.0,3.297804083355706,-2.260961049109437,26.092396576314098,-2.2691,2.209,24.0,1.0,3694.0,,,190.0,0.015438121880203208,0.0,1.0
7.0,2008-04-30 18:47:59.875,57.0,3.3061214365843226,-2.2586361225030682,26.16789156399094,-2.2691,2.221,24.0,1.0,3763.0,,,190.0,0.01568007834509554,0.0,1.0
7.0,2008-04-30 23:42:29.735,58.0,3.3263056672230387,-2.2583039255865396,26.028656646944714,-2.2691,2.234,24.0,1.0,3895.0,,,190.0,0.015843617695805615,0.9777329522824967,1.0
7.0,2008-05-01 04:43:00.203,59.0,3.3266764067130077,-2.261442593761467,25.967853692953902,-2.2691,2.234,24.0,1.0,3893.0,,,190.0,0.016166955588128987,0.0,1.0
7.0,2008-05-01 09:43:20.921,60.0,3.3399660153456283,-2.2604612537132738,25.772584524358354,-2.2691,2.247,24.0,1.0,3848.0,,,190.0,0.016158213284990532,0.0,1.0
7.0,2008-05-01 14:41:44.062,61.0,3.346258120650001,-2.2569332802096187,26.199221881958124,-2.2691,2.259,24.0,1.0,3813.0,,,190.0,0.016052788282312536,0.0,1.0
7.0,2008-05-01 19:38:20.530,62.0,3.3539272742593558,-2.259998699912,26.187259307681582,-2.2691,2.259,24.0,1.0,3865.0,,,190.0,0.01595714031280601,0.0,1.0
7.0,2008-05-02 00:37:24.812,63.0,3.3597926914012777,-2.2593197213429033,26.174016628955815,-2.2691,2.272,24.0,1.0,3517.0,,,190.0,0.01608967721497093,0.0,1.0
7.0,2008-05-02 05:20:27.234,64.0,3.376509019874446,-2.2575805910920255,25.988733146710345,-2.2691,2.285,24.0,1.0,3691.0,,,190.0,0.01522722883581639,0.0,1.0
7.0,2008-05-02 10:11:34.437,65.0,3.380599431151528,-2.2576286112338373,25.80174308102014,-2.2697,2.285,24.0,1.0,3851.0,,,190.0,0.01566190601097173,0.0,1.0
7.0,2008-05-02 15:09:49.374,66.0,3.3874643908747073,-2.258245841718614,26.32378524740992,-2.2691,2.297,24.0,1.0,3885.0,,,190.0,0.016045432194625574,0.0,1.0
7.0,2008-05-02 20:28:28.281,67.0,3.384148738889905,-2.258186681343964,26.87126860012951,-2.2691,2.297,24.0,1.0,3765.0,,,190.0,0.017142900581536124,0.0,1.0
7.0,2008-05-03 00:50:54.687,68.0,3.3958097418259205,-2.2565198053976188,26.328898531421462,-2.2697,2.297,24.0,1.0,3643.0,,,190.0,0.014118959445459088,0.0,1.0
7.0,2008-05-03 05:39:36.483,69.0,3.40732726471443,-2.2568508289793328,26.151780469067237,-2.2691,2.323,24.0,1.0,3827.0,,,190.0,0.015531527336873917,0.0,1.0
7.0,2008-05-03 10:36:38.281,70.0,3.411722460954055,-2.259539997317955,26.03587200343753,-2.2691,2.323,24.0,1.0,3768.0,,,190.0,0.015979852368036486,0.0,1.0
7.0,2008-05-03 15:30:44.140,71.0,3.416241958699925,-2.25643385717496,26.085831031488084,-2.2697,2.323,24.0,1.0,3753.0,,,190.0,0.0158220972837414,0.0,1.0
